"","CO","AB","FACID","DIS","FNAME","FSTREET","FCITY","FZIP","FSIC","COID","DISN","CHAPIS","CERR_CODE","TOGT","ROGT","COT","NOXT","SOXT","PMT","PM10T","year","address"
"235188",33,"SC",150351,"SC","SAMUEL P LEWIS DBA CHINO WELDING & ASSEM","12080 BELLEGRAVE AVE","MIRA LOMA","91752",7692,"RIV","SOUTH COAST AQMD","","",1.78719912472648,0.16335,20.65833,12.27303,0.00326,0.05445,0.0541233,2012,"12080 BELLEGRAVE AVE,MIRA LOMA, CA"
"235190",36,"SC",14437,"SC","SAN ANTONIO COMMUNITY HOSPITAL","999 SAN BERNARDINO RD","UPLAND","91786",8062,"SBD","SOUTH COAST AQMD","","",19.8102401112681,2.16036,6.58084,3.44337,1.37714,0.58855,0.5436239,2012,"999 SAN BERNARDINO RD,UPLAND, CA"
"235194",36,"SC",50299,"SC","SAN BER CNTY SOLID WASTE MGMT MID VALLEY","2390 N ALDER AVE","RIALTO","92377",8211,"SBD","SOUTH COAST AQMD","","",3.72491631799163,1.78051,1.49542,6.65662,2.26614,3.84923,3.84923,2012,"2390 N ALDER AVE,RIALTO, CA"
"235195",36,"SC",7371,"SC","SAN BER CNTY SOLID WASTE MGMT- MILLIKEN","2050 S MILLIKEN AVE","ONTARIO","91761",4953,"SBD","SOUTH COAST AQMD","","",1.05910041841004,0.50625,0.03321,1.79161,0.71973,1.83096,1.83096,2012,"2050 S MILLIKEN AVE,ONTARIO, CA"
"235196",36,"SC",58044,"SC","SAN BER CNTY SOLID WASTEMGMT - COLTON","850 TROPICA RANCHO RD","COLTON","92324",7211,"SBD","SOUTH COAST AQMD","","",0.491548117154812,0.23496,0.09616,2.57892,0.80764,0.60498,0.60498,2012,"850 TROPICA RANCHO RD,COLTON, CA"
"235197",36,"SC",11301,"SC","SAN BERNARDINO CITY MUN WATER DEPT (WRP)","399 CHANDLER PL","SAN BERNARDINO","92408",9111,"SBD","SOUTH COAST AQMD","","",36.1937454610658,4.9979830219,27.94641,6.48413,0.42566493,2.66772,2.65516932,2012,"399 CHANDLER PL,SAN BERNARDINO, CA"
"235198",36,"SC",180045,"SC","SAN BERNARDINO INTERNATIONAL","294 S LELAND NORTON WAY","SAN BERNARDINO","92408",4581,"SBD","SOUTH COAST AQMD","","",1.3733,1.2249,51.4539,0.6525,0.1314,1.20269465,1.1028,2012,"294 S LELAND NORTON WAY,SAN BERNARDINO, CA"
"235202",30,"SC",20237,"SC","SAN CLEMENTE CITY, WASTEWATER DIV","380 AVENIDA PICO","SAN CLEMENTE","92672",9999,"ORA","SOUTH COAST AQMD","","",0.0114142469291315,0.00181,0.03157,0.01005,0.00067,0.00295,0.00294658,2012,"380 AVENIDA PICO,SAN CLEMENTE, CA"
"235203",30,"SC",180044,"SC","SAN CLEMENTE ISLAND","SAN CLEMENTE ISLAND NALF","SAN CLEMENTE ISLAND","",9711,"ORA","SOUTH COAST AQMD","Y","",63.545,57.0165,178.8385,50.45,9.8148,36.59231557,35.7141,2012,"SAN CLEMENTE ISLAND NALF,SAN CLEMENTE ISLAND, CA"
"235204",33,"SC",4242,"SC","SAN DIEGO GAS & ELECTRIC","14601 VIRGINIA ST","MORENO VALLEY","92555",4924,"RIV","SOUTH COAST AQMD","","",52.154828568082,4.76768,20.4513,110.83058,0.62208653,7.70479,7.6585177,2012,"14601 VIRGINIA ST,MORENO VALLEY, CA"
"235206",33,"SC",168742,"SC","SAN DIEGO PRECAST, INC. DBA POMEROY","2020 GOETZ RD","PERRIS","92570",3272,"RIV","SOUTH COAST AQMD","","",0.147595647265766,0.11721,0.39927,1.50239,0.00131,0.19348,0.18425304,2012,"2020 GOETZ RD,PERRIS, CA"
"235375",19,"SC",7450,"SC","SANDBERG FURNITURE MFG CO INC","5705 ALCOA AVE","LOS ANGELES","90058",2511,"LA","SOUTH COAST AQMD","","",0.761580903482624,0.66127,0,0,0,0.15046,0.1444416,2012,"5705 ALCOA AVE,LOS ANGELES, CA"
"235461",30,"SC",51304,"SC","SANTA MARGARITA WATER DIST","28793 ORTEGA HWY","SAN JUAN CAPISTRANO","92675",4941,"ORA","SOUTH COAST AQMD","","",1.65681347094755,0.26587108,3.325,0.68011,0.16183,1.37029,1.36754296,2012,"28793 ORTEGA HWY,SAN JUAN CAPISTRANO, CA"
"235469",19,"SC",113170,"SC","SANTA MONICA - UCLA MEDICAL CENTER","1250 16TH ST","SANTA MONICA","90404",8011,"LA","SOUTH COAST AQMD","","",1.35674267525894,0.6532,4.80929,5.87325,0.03412,0.44544,0.44509824,2012,"1250 16TH ST,SANTA MONICA, CA"
"235470",19,"SC",13825,"SC","SANTA MONICA FORD INC","1230 SANTA MONICA BLVD","SANTA MONICA","90404",5511,"LA","SOUTH COAST AQMD","","",1.4153296692672,1.27709,0.02149,0.07982,5e-04,0.0046,0.0046,2012,"1230 SANTA MONICA BLVD,SANTA MONICA, CA"
"235471",19,"SC",180011,"SC","SANTA MONICA MUNI AIRPORT","3223 DONALD DOUGLAS LOOP S","SANTA MONICA","90405",4581,"LA","SOUTH COAST AQMD","Y","",10.285,9.3264,344.1114,5.3558,1.0811,8.839656454,8.1524,2012,"3223 DONALD DOUGLAS LOOP S,SANTA MONICA, CA"
"235495",19,"SC",161300,"SC","SAPA EXTRUDER, INC","18111 E RAILROAD ST","CITY OF INDUSTRY","91748",9999,"LA","SOUTH COAST AQMD","","",1.39781733775462,1.1497,0.90663,2.94237,0.0155,0.28656,0.2551728,2012,"18111 E RAILROAD ST,CITY OF INDUSTRY, CA"
"235501",19,"SC",77014,"SC","SARA LEE FRESH, INC","5200 S ALAMEDA ST","VERNON","90058",2051,"LA","SOUTH COAST AQMD","","",4.17269558016906,3.9477900070131,0.795800035,1.937350094,0.0121400006,0.2625900075,0.2272650073125,2012,"5200 S ALAMEDA ST,VERNON, CA"
"235575",36,"SC",15504,"SC","SCHLOSSER FORGE COMPANY","11711 ARROW ROUTE","RANCHO CUCAMONGA","91730",3463,"SBD","SOUTH COAST AQMD","","",11.5921301930703,6.345960624,8.08380768,26.45589,0.125000242,2.335660672,2.2086292184,2012,"11711 ARROW ROUTE,RANCHO CUCAMONGA, CA"
"235589",30,"SC",9898,"SC","SCIENTIFIC SPRAY FINISHES INC","315 S RICHMAN","FULLERTON","92832",3479,"ORA","SOUTH COAST AQMD","","",1.44008967051777,1.40128,0.0798,0.2964,0.00136,0.04206,0.0410616,2012,"315 S RICHMAN,FULLERTON, CA"
"235592",33,"SC",141287,"SC","SCOTT BROS. DAIRY FARMS","18051 GILMAN SPRINGS RD","MORENO VALLEY","92555",241,"RIV","SOUTH COAST AQMD","","",13.023546459891,9.10501,0.03569,0.11144,0.00018,3.25068,1.5954746,2012,"18051 GILMAN SPRINGS RD,MORENO VALLEY, CA"
"235593",19,"SC",143994,"SC","SCOTT ENGINEERING, INC","20540 WALNUT DR","WALNUT","91789",3444,"LA","SOUTH COAST AQMD","","",2.67360056685899,2.64125,0,0,0,0.14664,0.1407744,2012,"20540 WALNUT DR,WALNUT, CA"
"235595",19,"SC",5625,"SC","SCOTT SALES CO","3451 RANDOLPH ST","HUNTINGTON PARK","90255",5199,"LA","SOUTH COAST AQMD","","",0,0,0,0,0,4.46132,2.23066,2012,"3451 RANDOLPH ST,HUNTINGTON PARK, CA"
"235626",36,"SC",158021,"SC","SDFARMS II","7220 CHINO AVE","ONTARIO","91762",241,"SBD","SOUTH COAST AQMD","","",10.535644217801,7.36082,0.0102,0.0469,2e-05,2.51671,1.233056648,2012,"7220 CHINO AVE,ONTARIO, CA"
"235629",19,"SC",70075,"SC","SDI INDUSTRIES","13000 PIERCE","PACOIMA","91331",3535,"LA","SOUTH COAST AQMD","","",0.0889460674061401,0.07632,0.04312,0.16019,0.00073,0.27864,0.267824,2012,"13000 PIERCE,PACOIMA, CA"
"235634",19,"SC",172001,"SC","SEACHROME CORPORATION","1906 E DOMINGUEZ ST","CARSON","90810",3469,"LA","SOUTH COAST AQMD","","",0.00376705855232826,0.0035,0,0,0,0.00245,0.002352,2012,"1906 E DOMINGUEZ ST,CARSON, CA"
"235639",30,"SC",48820,"SC","SEAL BEACH CITY","3333 BOLSA CHICA RD","SEAL BEACH","90740",4941,"ORA","SOUTH COAST AQMD","","",0.106564551422319,0.00974,1.23191,0.73187,0.00019,0.00324,0.00322056,2012,"3333 BOLSA CHICA RD,SEAL BEACH, CA"
"235656",19,"SC",15345,"SC","SEASIDE PRINTING CO INC","1220 4TH ST","LONG BEACH","90802",2759,"LA","SOUTH COAST AQMD","","",1.37745406233533,1.37482,0,0,0,0,0,2012,"1220 4TH ST,LONG BEACH, CA"
"235662",30,"SC",129646,"SC","SEELEY BROTHER'S","1400 MOONSTONE AVE","BREA","92821",2541,"ORA","SOUTH COAST AQMD","","",1.13320205114613,1.10662,0,0,0,0.14105,0.135408,2012,"1400 MOONSTONE AVE,BREA, CA"
"235677",19,"SC",9358,"SC","SEMCO ENTER. INC","475 WILSON WAY","CITY OF INDUSTRY","91744",9999,"LA","SOUTH COAST AQMD","","",0.170724774988157,0.07208,0.36048,1.339,0.00616,0.95806,0.8083172,2012,"475 WILSON WAY,CITY OF INDUSTRY, CA"
"235699",19,"SC",105598,"SC","SENIOR AEROSPACE SSP","2980 N SAN FERNANDO BLVD","BURBANK","91504",9999,"LA","SOUTH COAST AQMD","","",0.018709693784609,0.01031,0.03053,0.11342,0.00052,0.0477137483,0.042172798368,2012,"2980 N SAN FERNANDO BLVD,BURBANK, CA"
"235705",19,"SC",79829,"SC","SENSOR SYSTEMS INC","8938 MASON AVE","CHATSWORTH","91311",3663,"LA","SOUTH COAST AQMD","","",5.27634332333035,5.20923,0.01154,0.0429,0.00019,0.07125,0.0683754,2012,"8938 MASON AVE,CHATSWORTH, CA"
"235767",36,"SC",800129,"SC","SFPP, L.P.","2359 RIVERSIDE AVE","BLOOMINGTON","92316",4612,"SBD","SOUTH COAST AQMD","","",102.53688724573,91.26460362,0.60432,5.70658,0.16796315,1.83665,1.1488005,2012,"2359 RIVERSIDE AVE,BLOOMINGTON, CA"
"235773",30,"SC",800279,"SC","SFPP, L.P. (NSR USE ONLY)","1350 N MAIN ST","ORANGE","92867",4612,"ORA","SOUTH COAST AQMD","","",15.2108146096351,13.42122,3.47198,2.02887,0.00319,0.02097,0.01207512,2012,"1350 N MAIN ST,ORANGE, CA"
"235775",19,"SC",800278,"SC","SFPP, L.P.(NSR USE)","20410 S WILMINGTON AVE","CARSON","90810",4612,"LA","SOUTH COAST AQMD","","",35.7398271656607,31.28709,0.06029,2.37653,0.01298105,0.04557,0.02644728,2012,"20410 S WILMINGTON AVE,CARSON, CA"
"235801",19,"SC",37603,"SC","SGL TECHNIC INC, POLYCARBON DIVISION","28176 N AVENUE STANFORD","VALENCIA","91355",3295,"LA","SOUTH COAST AQMD","","",0.921075045640152,0.45223006,0.37956,3.03089,1.23802,0.082700025,0.07783198375,2012,"28176 N AVENUE STANFORD,VALENCIA, CA"
"235826",19,"SC",131850,"SC","SHAW DIVERSIFIED SERVICES INC","15305 VALLEY VIEW AVE","SANTA FE SPRINGS","90670",2273,"LA","SOUTH COAST AQMD","","",9.50352376080238,4.17434,5.79815,3.52643,0.05251,1.2647481,0.9634290694,2012,"15305 VALLEY VIEW AVE,SANTA FE SPRINGS, CA"
"235828",36,"SC",105583,"SC","SHAWCOR PIPE PROTECTION LLC.","14000 SAN BERNARDINO AVE SW GATE 6","FONTANA","92335",3498,"SBD","SOUTH COAST AQMD","","",0.117733403562107,0.108935691,0.0319,0.1185,0.00054,0.04759,0.0448481,2012,"14000 SAN BERNARDINO AVE SW GATE 6,FONTANA, CA"
"235831",19,"SC",140984,"SC","SHEARS LITHO, INC./COAST PRINTING INC.","10318 SANTA FE SPRINGS RD STE A","SANTA FE SPRINGS","90670",9999,"LA","SOUTH COAST AQMD","","",3.91587468569693,3.88989,0,0,0,0,0,2012,"10318 SANTA FE SPRINGS RD STE A,SANTA FE SPRINGS, CA"
"235866",36,"SC",42621,"SC","SHIELD PACKAGING OF CAL INC","5165 G ST","CHINO","91710",9999,"SBD","SOUTH COAST AQMD","","",4.07065415475125,3.44286,0.05491,0.10614,0.00054,0.00696,0.006787,2012,"5165 G ST,CHINO, CA"
"235869",19,"SC",171502,"SC","SHINHAN DIAMOND AMERICA, INC","900 S AJAX AVE","CITY OF INDUSTRY","91748",3398,"LA","SOUTH COAST AQMD","","",0.389077841886831,0.38437,0,0,0,0.00863,0.0080532,2012,"900 S AJAX AVE,CITY OF INDUSTRY, CA"
"235872",30,"SC",122519,"SC","SHMAZE CUSTOM COATINGS","20792 CANADA RD","LAKE FOREST","92630",9999,"ORA","SOUTH COAST AQMD","","",3.26847563236622,3.22748,0.00543,0.02017,9e-05,0.00116,0.00116,2012,"20792 CANADA RD,LAKE FOREST, CA"
"235881",19,"SC",16639,"SC","SHULTZ STEEL CO","5321 FIRESTONE BLVD","SOUTH GATE","90280",9999,"LA","SOUTH COAST AQMD","","",41.9507031117487,5.89791,15.71717,15.81548,0.15575,4.24368,3.47233064,2012,"5321 FIRESTONE BLVD,SOUTH GATE, CA"
"235889",19,"SC",139804,"SC","SIEMENS INDUSTRY, INC.","VARIOUS LOCATIONS IN SCAQMD","SANTA FE SPRINGS","90670",9999,"LA","SOUTH COAST AQMD","","",0.15830807830021,0.05120603,0.12769155,0.53260695,0.000260028,0.03744193,0.03655412818,2012,"VARIOUS LOCATIONS IN SCAQMD,SANTA FE SPRINGS, CA"
"235898",33,"SC",54402,"SC","SIERRA ALUMINUM COMPANY","2345 FLEETWOOD","RIVERSIDE","92509",3354,"RIV","SOUTH COAST AQMD","","",6.34073306489815,2.59464,5.55103,7.96867,0.09509,2.35938,2.138342,2012,"2345 FLEETWOOD,RIVERSIDE, CA"
"235899",36,"SC",85943,"SC","SIERRA ALUMINUM COMPANY","11711-11806 PACIFIC AVE","FONTANA","92337",5051,"SBD","SOUTH COAST AQMD","","",7.66248799047823,4.40792,3.52954,5.02861,0.04108,0.51623,0.500998,2012,"11711-11806 PACIFIC AVE,FONTANA, CA"
"235963",19,"SC",149814,"SC","SIERRACIN/SYLMAR CORP","12780 SAN FERNANDO RD","SYLMAR","91342",3728,"LA","SOUTH COAST AQMD","","",6.72897947155154,6.02506946749,0.25812,0.95875,0.00442,0.058010127,0.05789902413,2012,"12780 SAN FERNANDO RD,SYLMAR, CA"
"235969",19,"SC",49721,"SC","SIGN RESOURCE","6135 DISTRICT BLVD","MAYWOOD","90270",3993,"LA","SOUTH COAST AQMD","","",1.16859589670374,1.08156,0.13188,0.157,0.00094,0.01193,0.01193,2012,"6135 DISTRICT BLVD,MAYWOOD, CA"
"235971",19,"SC",45086,"SC","SIGNAL HILL PETROLEUM INC","2465 TEMPLE AVE","LONG BEACH","90806",1311,"LA","SOUTH COAST AQMD","","",27.6842865321252,16.6254,9e-05,0.00037,3.89e-06,3e-05,2.928e-05,2012,"2465 TEMPLE AVE,LONG BEACH, CA"
"235972",19,"SC",101977,"SC","SIGNAL HILL PETROLEUM INC","1215 E 29TH ST","SIGNAL HILL","90755",1311,"LA","SOUTH COAST AQMD","","",34.0585175687163,16.63869,1.761,3.73842,0.18547462,1.50508,1.49597806,2012,"1215 E 29TH ST,SIGNAL HILL, CA"
"235973",19,"SC",149297,"SC","SIGNAL HILL PETROLEUM, INC.","6990 E 2ND ST","LONG BEACH","90803",1311,"LA","SOUTH COAST AQMD","","",3.56550914402423,2.59635,0,0,0,0,0,2012,"6990 E 2ND ST,LONG BEACH, CA"
"235974",19,"SC",146540,"SC","SIGNATURE FLEXIBLE PACKAGING INC","1120 E SANDHILL AVE","CARSON","90746",9999,"LA","SOUTH COAST AQMD","","",3.5384426375854,3.46453,0.16642,0.61815,0.00284,0.03565,0.034276,2012,"1120 E SANDHILL AVE,CARSON, CA"
"236005",33,"SC",147128,"SC","SILVER CREEK INDUSTRIES, INC","195 E MORGAN ST","PERRIS","92571",2451,"RIV","SOUTH COAST AQMD","","",5.03893612446215,4.18062,0,0,0,2.03092,1.91773398,2012,"195 E MORGAN ST,PERRIS, CA"
"236037",19,"SC",25513,"SC","SIX FLAGS THEMES PKS INC,SIX FLAGS MAGIC","26101 MAGIC MOUNTAIN PKY","VALENCIA","91355",7996,"LA","SOUTH COAST AQMD","","",1.82560939783736,1.67945,0.41046,1.17708,0.04501525,0.13024,0.12750782,2012,"26101 MAGIC MOUNTAIN PKY,VALENCIA, CA"
"236044",33,"SC",43300,"SC","SKANSKA USA CIVIL WEST CA DISTRICT INC","VARIOUS LOCATIONS IN SCAQMD","RIVERSIDE","92502",9999,"RIV","SOUTH COAST AQMD","","",0.00589767882520133,0.00249,0.01246,0.04629,0.00021,0.00267,0.0025365,2012,"VARIOUS LOCATIONS IN SCAQMD,RIVERSIDE, CA"
"236045",33,"SS",133303,"SC","SKANSKA USA CIVIL WEST CA DISTRICT INC","88200 FARGO CANYON RD","INDIO","92203",9999,"RIV","SOUTH COAST AQMD","","",0.658378915206064,0.52006,0.50539,1.8772,0.00866,1.93087,0.8323255,2012,"88200 FARGO CANYON RD,INDIO, CA"
"236046",19,"SC",19267,"SC","SKAUG TRUCK BODY WKS","1404 1ST ST","SAN FERNANDO","91340",3799,"LA","SOUTH COAST AQMD","","",0.374714647231501,0.36195,0,0,0,0.01871,0.0179616,2012,"1404 1ST ST,SAN FERNANDO, CA"
"236057",33,"SC",105281,"SC","SKYLINE HOMES INC","499 W ESPLANADE","SAN JACINTO","92583",2431,"RIV","SOUTH COAST AQMD","","",6.81130834297665,6.40991,0.004,0.3649,0.0055,0.08106,0.074648,2012,"499 W ESPLANADE,SAN JACINTO, CA"
"236070",19,"SC",59147,"SC","SLS & N INC","128 E LIVE OAK AVE","MONROVIA","91016",9999,"LA","SOUTH COAST AQMD","","",0,0,0,0,0,4.48815,2.244075,2012,"128 E LIVE OAK AVE,MONROVIA, CA"
"236075",30,"SC",132753,"SC","SMI ARCHITECTURAL MILLWORK INC","2116 W CHESTNUT AVE","SANTA ANA","92703",2541,"ORA","SOUTH COAST AQMD","","",2.03102750930892,2.00527,0,0,0,0.07617,0.0700764,2012,"2116 W CHESTNUT AVE,SANTA ANA, CA"
"236081",19,"SC",129539,"SC","SMOKEHOUSE PET PRODUCTS","11850 SHELDON ST","SUN VALLEY","91352",5999,"LA","SOUTH COAST AQMD","","",0.188252013263856,0.07948,0.39742,1.47615,0.00681,0.08516,0.08516,2012,"11850 SHELDON ST,SUN VALLEY, CA"
"236086",19,"SC",114561,"SC","SMURFIT KAPPA ORANGE COUNTY, LLC","13400 E NELSON AVE","CITY OF INDUSTRY","91746",2657,"LA","SOUTH COAST AQMD","","",4.51421735196589,4.47973,0.38493,0.45825,0.00274,0.03482,0.03482,2012,"13400 E NELSON AVE,CITY OF INDUSTRY, CA"
"236087",19,"SC",149051,"SC","SMURFIT KAPPA ORANGE COUNTY, LLC","440 N BALDWIN PARK BLVD","CITY OF INDUSTRY","91746",2653,"LA","SOUTH COAST AQMD","","",0.923861852202748,0.57744,3.83796,4.569,0.02741,0.34724,0.34724,2012,"440 N BALDWIN PARK BLVD,CITY OF INDUSTRY, CA"
"236090",19,"SC",119596,"SC","SNAK KING CORPORATION","16150 E STEPHENS ST","CITY OF INDUSTRY","91745",9999,"LA","SOUTH COAST AQMD","","",1.7321675373271,0.5892,2.38177,5.23557,0.03881,2.18881,1.33321252,2012,"16150 E STEPHENS ST,CITY OF INDUSTRY, CA"
"236092",36,"SC",43201,"SC","SNOW SUMMIT INC","880 SUMMIT BLVD","BIG BEAR LAKE","92315",7999,"SBD","SOUTH COAST AQMD","","",1.04239838054366,0.86415,4.50449,5.10882,0.15501328,0.17557,0.17089658,2012,"880 SUMMIT BLVD,BIG BEAR LAKE, CA"
"236096",19,"SC",4477,"SC","SO CAL EDISON CO","1 PEBBLY BEACH RD","AVALON","90704",4911,"LA","SOUTH COAST AQMD","","",204.38304421331,52.32513,125.23569,58.30246,0.2725952,2.2772678,2.2383962732,2012,"1 PEBBLY BEACH RD,AVALON, CA"
"236097",19,"SC",17104,"SC","SO CAL EDISON CO","10601 E FIRESTONE BLVD","NORWALK","90650",4911,"LA","SOUTH COAST AQMD","","",4.08352784291942,0.37482,1.30241,1.43962,0.07877,1.34928,1.3411557,2012,"10601 E FIRESTONE BLVD,NORWALK, CA"
"236098",30,"SC",51475,"SC","SO CAL EDISON CO","10670 DALE AVE","STANTON","90680",4911,"ORA","SOUTH COAST AQMD","","",4.27551522483739,0.39243,1.38179,1.51127,0.08207,1.38766,1.37930434,2012,"10670 DALE AVE,STANTON, CA"
"236099",30,"SC",800200,"SC","SO CAL EDISON CO (EIS USE)","BOLSA/FENWICK/CHESTNUT","WESTMINSTER","92683",4911,"ORA","SOUTH COAST AQMD","","",0.828840609006185,0.60588,0.03628,0.20776,0.00038,0.02127,0.0205458,2012,"BOLSA/FENWICK/CHESTNUT,WESTMINSTER, CA"
"236101",19,"SC",5973,"SC","SO CAL GAS CO","25205 W RYE CANYON RD","VALENCIA","91355",4923,"LA","SOUTH COAST AQMD","","",168.212312582731,83.6030204388,17.032710051,46.075990138,0.210831050105,3.5050689168,3.4828594403968,2012,"25205 W RYE CANYON RD,VALENCIA, CA"
"236102",19,"SC",800127,"SC","SO CAL GAS CO","831 N HOWARD AVE","MONTEBELLO","90640",1389,"LA","SOUTH COAST AQMD","","",10.5638149546403,7.4607,0.10457,0.20196,0.00097438,0.01163,0.011606113,2012,"831 N HOWARD AVE,MONTEBELLO, CA"
"236103",19,"SC",800128,"SC","SO CAL GAS CO","12801 TAMPA AVE","NORTHRIDGE","91326",4922,"LA","SOUTH COAST AQMD","","",258.878430339424,65.43224703,163.57752,173.73817,1.9248506,5.5779,5.54281104,2012,"12801 TAMPA AVE,NORTHRIDGE, CA"
"236104",19,"SC",8582,"SC","SO CAL GAS CO/PLAYA DEL REY STORAGE FACI","8141 GULANA AVE","PLAYA DEL REY","90293",4922,"LA","SOUTH COAST AQMD","","",53.6253709934338,18.117716,1.85906,26.64918,0.01879109,1.141472225,1.1347183780925,2012,"8141 GULANA AVE,PLAYA DEL REY, CA"
"236106",30,"SC",13433,"SC","SO ORANGE CO WASTEWATER AUTHORITY-RTP","29200-01 LA PAZ RD","LAGUNA NIGUEL","92677",4953,"ORA","SOUTH COAST AQMD","","",28.8554081930392,2.83031,18.40883,2.73135,0.83351124,0.02363,0.0235415,2012,"29200-01 LA PAZ RD,LAGUNA NIGUEL, CA"
"236109",36,"SC",1334,"SC","SOC-CO PLASTIC COATING CO","11251 JERSEY BLVD","RANCHO CUCAMONGA","91730",3479,"SBD","SOUTH COAST AQMD","","",4.06548747039367,3.86193,0.05477,0.20345,0.00093,0.01173,0.01173,2012,"11251 JERSEY BLVD,RANCHO CUCAMONGA, CA"
"236115",19,"SC",126961,"SC","SODEXOTEXTILE SERVICES","2565 S DOMINGUEZ HILLS DR","COMPTON","90221",5812,"LA","SOUTH COAST AQMD","","",0.527356702984368,0.22265,1.95881,4.103,0.021,0.26404,0.2565245,2012,"2565 S DOMINGUEZ HILLS DR,COMPTON, CA"
"236147",19,"SC",145138,"SC","SOLID CONCEPTS","28309 AVENUE CROCKER","VALENCIA","91355",3479,"LA","SOUTH COAST AQMD","","",7.60646555065505,7.37502,0,0,0,0,0,2012,"28309 AVENUE CROCKER,VALENCIA, CA"
"236159",19,"SC",14871,"SC","SONOCO PRODUCTS CO","166 N BALDWIN PARK BLVD","CITY OF INDUSTRY","91746",2631,"LA","SOUTH COAST AQMD","","",34.5707298522739,31.2616755,6.97745,1.08726,0.04998,3.28785,2.2472468,2012,"166 N BALDWIN PARK BLVD,CITY OF INDUSTRY, CA"
"236160",19,"SC",51378,"SC","SONOCO PRODUCTS CO COMPOSITE CAN DIV","12851 LEYVA ST","NORWALK","90650",2655,"LA","SOUTH COAST AQMD","","",2.82357331429761,2.44777,0.0093,0.03456,0.00015,0.00198,0.00198,2012,"12851 LEYVA ST,NORWALK, CA"
"236188",19,"SC",77727,"SC","SONY PICTURES ENTERTAINMENT,SONY PICTURE","10202 W WASHINGTON BLVD","CULVER CITY","90232",7812,"LA","SOUTH COAST AQMD","","",0.0949143822194848,0.088078405,0.06778,0.12101,0.000400881,0.01089116,0.010630207,2012,"10202 W WASHINGTON BLVD,CULVER CITY, CA"
"236190",36,"SC",36738,"SC","SORENSON ENGINEERING INC, FRANK SORENSON","32032 DUNLAP BLVD","YUCAIPA","92399",3451,"SBD","SOUTH COAST AQMD","","",19.8237544283256,8.00662,0.02642,1.47851,0.00045,0.01686,0.007505,2012,"32032 DUNLAP BLVD,YUCAIPA, CA"
"236209",36,"SC",131681,"SC","SOUTH GATE ENGINEERING LLC","13477 YORBA AVE","CHINO","91710",9999,"SBD","SOUTH COAST AQMD","","",2.07664385944934,1.93449,0,0,0,0,0,2012,"13477 YORBA AVE,CHINO, CA"
"236243",36,"SC",160437,"SC","SOUTHERN CALIFORNIA EDISON","2492 W SAN BERNARDINO AVE","REDLANDS","92374",9999,"SBD","SOUTH COAST AQMD","","",629.290021213375,57.53248,34.44995,131.52997,16.26938483,127.6476,126.88147182,2012,"2492 W SAN BERNARDINO AVE,REDLANDS, CA"
"236283",19,"SC",148568,"SC","SOUTHWEST MILL & LUMBER","11034 SHERMAN WAY","SUN VALLEY","91352",2431,"LA","SOUTH COAST AQMD","","",1.37119285417033,1.33255,0,0,0,0.22307,0.2141472,2012,"11034 SHERMAN WAY,SUN VALLEY, CA"
"236287",19,"SC",167598,"SC","SPACE EXPLORATION TECHNOLOGIES","1 ROCKET RD","HAWTHORNE","90250",3761,"LA","SOUTH COAST AQMD","","",3.72068091871831,3.45363,0.07555,0.00962,0.00127,0.01617,0.01617,2012,"1 ROCKET RD,HAWTHORNE, CA"
"236289",19,"SC",170681,"SC","SPACE LOK, INC.","1519 W 132ND ST","GARDENA","90249",3728,"LA","SOUTH COAST AQMD","","",2.13024954351795e-08,3.5e-09,1.75e-08,6.5e-08,3e-10,3.75e-09,3.75e-09,2012,"1519 W 132ND ST,GARDENA, CA"
"236308",19,"SC",146899,"SC","SPARTAN TRUCK COMPANY","12266 BRANFORD ST","SUN VALLEY","91352",9999,"LA","SOUTH COAST AQMD","","",0.00747039174005466,0.00738,0,0,0,0,0,2012,"12266 BRANFORD ST,SUN VALLEY, CA"
"236311",30,"SC",172138,"SC","SPECIALITY EQUIPMENT","1921 POMONA","SANTA ANA","92705",3799,"ORA","SOUTH COAST AQMD","","",0.286203056989574,0.28274,0,0,0,0.02079,0.0199584,2012,"1921 POMONA,SANTA ANA, CA"
"236314",36,"SC",61536,"SC","SPECIALTY FINISHES CO","15310 ARROW ROUTE","FONTANA","92335",2851,"SBD","SOUTH COAST AQMD","","",2.4859881451626,1.72754074,0.0141,0.05239,0.00024,0.24144,0.217598,2012,"15310 ARROW ROUTE,FONTANA, CA"
"236317",19,"SC",800338,"SC","SPECIALTY PAPER MILLS INC","8834-44 MILLER GROVE DR","SANTA FE SPRINGS","90670",2621,"LA","SOUTH COAST AQMD","","",0.67442530672667,0.4275803025,2.75478462,5.023492926,0.019670033,5.235630418,3.280965538,2012,"8834-44 MILLER GROVE DR,SANTA FE SPRINGS, CA"
"236322",19,"SC",8574,"SC","SPECTROLAB INC","12464-50 GLADSTONE AVE","SYLMAR","91342",9999,"LA","SOUTH COAST AQMD","","",3.5041857688953,2.58631,1.40176,2.64919,0.00883,1.11105375,0.970977965,2012,"12464-50 GLADSTONE AVE,SYLMAR, CA"
